"Date","Price","Open","High","Low","Vol.","Change %"
"12/23/1981","400.40","400.40","400.40","400.40","","0.20%"
"12/22/1981","399.60","399.60","399.60","399.60","","-2.66%"
"12/21/1981","410.50","410.50","410.50","410.50","","-1.26%"
"12/18/1981","415.75","415.75","415.75","415.75","","-0.12%"
"12/17/1981","416.25","416.25","416.25","416.25","","-0.12%"
"12/16/1981","416.75","416.75","416.75","416.75","","0.85%"
"12/15/1981","413.25","413.25","413.25","413.25","","-1.02%"
"12/14/1981","417.50","417.50","417.50","417.50","","1.89%"
"12/11/1981","409.75","409.75","409.75","409.75","","1.05%"
"12/10/1981","405.50","405.50","405.50","405.50","","-1.16%"
"12/09/1981","410.25","410.25","410.25","410.25","","-1.20%"
"12/08/1981","415.25","415.25","415.25","415.25","","-0.36%"
"12/07/1981","416.75","416.75","416.75","416.75","","-2.17%"
"12/04/1981","426.00","426.00","426.00","426.00","","2.28%"
"12/03/1981","416.50","416.50","416.50","416.50","","2.40%"
"12/02/1981","406.75","406.75","406.75","406.75","","1.06%"
"12/01/1981","402.50","402.50","402.50","402.50","","-2.90%"
"11/30/1981","414.50","414.50","414.50","414.50","","1.22%"
"11/27/1981","409.50","409.50","409.50","409.50","","0.00%"
"11/26/1981","409.50","409.50","409.50","409.50","","0.00%"
"11/25/1981","409.50","409.50","409.50","409.50","","2.57%"
"11/24/1981","399.25","399.25","399.25","399.25","","0.63%"
"11/23/1981","396.75","396.75","396.75","396.75","","-1.18%"
"11/20/1981","401.50","401.50","401.50","401.50","","0.12%"
"11/19/1981","401.00","401.00","401.00","401.00","","-0.68%"
"11/18/1981","403.75","403.75","403.75","403.75","","1.25%"
"11/17/1981","398.75","398.75","398.75","398.75","","-1.36%"
"11/16/1981","404.25","404.25","404.25","404.25","","-2.00%"
"11/13/1981","412.50","412.50","412.50","412.50","","0.24%"
"11/12/1981","411.50","411.50","411.50","411.50","","-0.12%"
"11/11/1981","412.00","412.00","412.00","412.00","","-1.55%"
"11/10/1981","418.50","418.50","418.50","418.50","","-2.62%"
"11/09/1981","429.75","429.75","429.75","429.75","","0.35%"
"11/06/1981","428.25","428.25","428.25","428.25","","-0.06%"
"11/05/1981","428.50","428.50","428.50","428.50","","-0.64%"
"11/04/1981","431.25","431.25","431.25","431.25","","0.70%"
"11/03/1981","428.25","428.25","428.25","428.25","","-0.41%"
"11/02/1981","430.00","430.00","430.00","430.00","","0.70%"
"10/30/1981","427.00","427.00","427.00","427.00","","0.59%"
"10/29/1981","424.50","424.50","424.50","424.50","","-1.46%"
"10/28/1981","430.80","430.80","430.80","430.80","","0.80%"
"10/27/1981","427.40","427.40","427.40","427.40","","0.33%"
"10/26/1981","426.00","426.00","426.00","426.00","","-1.50%"
"10/23/1981","432.50","432.50","432.50","432.50","","-0.29%"
"10/22/1981","433.75","433.75","433.75","433.75","","1.11%"
"10/21/1981","429.00","429.00","429.00","429.00","","-1.90%"
"10/20/1981","437.30","437.30","437.30","437.30","","0.14%"
"10/19/1981","436.70","436.70","436.70","436.70","","-1.59%"
"10/16/1981","443.75","443.75","443.75","443.75","","-0.65%"
"10/15/1981","446.65","446.65","446.65","446.65","","0.54%"
"10/14/1981","444.25","444.25","444.25","444.25","","0.23%"
"10/13/1981","443.25","443.25","443.25","443.25","","-2.26%"
"10/12/1981","453.50","453.50","453.50","453.50","","0.00%"
"10/09/1981","453.50","453.50","453.50","453.50","","2.31%"
"10/08/1981","443.25","443.25","443.25","443.25","","-0.51%"
"10/07/1981","445.50","445.50","445.50","445.50","","0.56%"
"10/06/1981","443.00","443.00","443.00","443.00","","0.40%"
"10/05/1981","441.25","441.25","441.25","441.25","","1.44%"
"10/02/1981","435.00","435.00","435.00","435.00","","-0.40%"
"10/01/1981","436.75","436.75","436.75","436.75","","1.87%"
"09/30/1981","428.75","428.75","428.75","428.75","","-0.69%"
"09/29/1981","431.75","431.75","431.75","431.75","","2.43%"
"09/28/1981","421.50","421.50","421.50","421.50","","-6.44%"
"09/25/1981","450.50","450.50","450.50","450.50","","0.95%"
"09/24/1981","446.25","446.25","446.25","446.25","","-2.25%"
"09/23/1981","456.50","456.50","456.50","456.50","","-1.19%"
"09/22/1981","462.00","462.00","462.00","462.00","","-0.32%"
"09/21/1981","463.50","463.50","463.50","463.50","","3.69%"
"09/18/1981","447.00","447.00","447.00","447.00","","-2.61%"
"09/17/1981","459.00","459.00","459.00","459.00","","2.23%"
"09/16/1981","449.00","449.00","449.00","449.00","","-1.54%"
"09/15/1981","456.00","456.00","456.00","456.00","","1.05%"
"09/14/1981","451.25","451.25","451.25","451.25","","0.67%"
"09/11/1981","448.25","448.25","448.25","448.25","","-0.72%"
"09/10/1981","451.50","451.50","451.50","451.50","","3.38%"
"09/09/1981","436.75","436.75","436.75","436.75","","-0.51%"
"09/08/1981","439.00","439.00","439.00","439.00","","-0.11%"
"09/07/1981","439.50","439.50","439.50","439.50","","0.00%"
"09/04/1981","439.50","439.50","439.50","439.50","","0.69%"
"09/03/1981","436.50","436.50","436.50","436.50","","1.51%"
"09/02/1981","430.00","430.00","430.00","430.00","","2.02%"
"09/01/1981","421.50","421.50","421.50","421.50","","-1.29%"
"08/31/1981","427.00","427.00","427.00","427.00","","0.47%"
"08/28/1981","425.00","425.00","425.00","425.00","","3.22%"
"08/27/1981","411.75","411.75","411.75","411.75","","-0.54%"
"08/26/1981","414.00","414.00","414.00","414.00","","1.04%"
"08/25/1981","409.75","409.75","409.75","409.75","","-2.90%"
"08/24/1981","422.00","422.00","422.00","422.00","","-1.75%"
"08/21/1981","429.50","429.50","429.50","429.50","","0.12%"
"08/20/1981","429.00","429.00","429.00","429.00","","-0.58%"
"08/19/1981","431.50","431.50","431.50","431.50","","2.74%"
"08/18/1981","420.00","420.00","420.00","420.00","","-4.87%"
"08/17/1981","441.50","441.50","441.50","441.50","","6.90%"
"08/14/1981","413.00","413.00","413.00","413.00","","1.41%"
"08/13/1981","407.25","407.25","407.25","407.25","","-2.46%"
"08/12/1981","417.50","417.50","417.50","417.50","","4.11%"
"08/11/1981","401.00","401.00","401.00","401.00","","1.84%"
"08/10/1981","393.75","393.75","393.75","393.75","","-0.88%"
"08/07/1981","397.25","397.25","397.25","397.25","","1.02%"
"08/06/1981","393.25","393.25","393.25","393.25","","0.22%"
"08/05/1981","392.40","392.40","392.40","392.40","","0.29%"
"08/04/1981","391.25","391.25","391.25","391.25","","-0.32%"
"08/03/1981","392.50","392.50","392.50","392.50","","-3.33%"
"07/31/1981","406.00","406.00","406.00","406.00","","0.93%"
"07/30/1981","402.25","402.25","402.25","402.25","","-0.48%"
"07/29/1981","404.20","404.20","404.20","404.20","","0.67%"
"07/28/1981","401.50","401.50","401.50","401.50","","-1.77%"
"07/27/1981","408.75","408.75","408.75","408.75","","0.31%"
"07/24/1981","407.50","407.50","407.50","407.50","","-0.06%"
"07/23/1981","407.75","407.75","407.75","407.75","","-0.91%"
"07/22/1981","411.50","411.50","411.50","411.50","","1.35%"
"07/21/1981","406.00","406.00","406.00","406.00","","-1.58%"
"07/20/1981","412.50","412.50","412.50","412.50","","-0.60%"
"07/17/1981","415.00","415.00","415.00","415.00","","-0.78%"
"07/16/1981","418.25","418.25","418.25","418.25","","1.46%"
"07/15/1981","412.25","412.25","412.25","412.25","","2.49%"
"07/14/1981","402.25","402.25","402.25","402.25","","-2.60%"
"07/13/1981","413.00","413.00","413.00","413.00","","-0.84%"
"07/10/1981","416.50","416.50","416.50","416.50","","2.52%"
"07/09/1981","406.25","406.25","406.25","406.25","","2.14%"
"07/08/1981","397.75","397.75","397.75","397.75","","-1.79%"
"07/07/1981","405.00","405.00","405.00","405.00","","0.31%"
"07/06/1981","403.75","403.75","403.75","403.75","","-2.59%"
"07/03/1981","414.50","414.50","414.50","414.50","","0.00%"
"07/02/1981","414.50","414.50","414.50","414.50","","-1.78%"
"07/01/1981","422.00","422.00","422.00","422.00","","-0.94%"
"06/30/1981","426.00","426.00","426.00","426.00","","-0.64%"
"06/29/1981","428.75","428.75","428.75","428.75","","-3.00%"
"06/26/1981","442.00","442.00","442.00","442.00","","-1.01%"
"06/25/1981","446.50","446.50","446.50","446.50","","-3.35%"
"06/24/1981","462.00","462.00","462.00","462.00","","-0.96%"
"06/23/1981","466.50","466.50","466.50","466.50","","0.97%"
"06/22/1981","462.00","462.00","462.00","462.00","","0.82%"
"06/19/1981","458.25","458.25","458.25","458.25","","-0.16%"
"06/18/1981","459.00","459.00","459.00","459.00","","-0.60%"
"06/17/1981","461.75","461.75","461.75","461.75","","0.05%"
"06/16/1981","461.50","461.50","461.50","461.50","","-2.17%"
"06/15/1981","471.75","471.75","471.75","471.75","","-0.05%"
"06/12/1981","472.00","472.00","472.00","472.00","","1.67%"
"06/11/1981","464.25","464.25","464.25","464.25","","-0.21%"
"06/10/1981","465.25","465.25","465.25","465.25","","1.03%"
"06/09/1981","460.50","460.50","460.50","460.50","","-2.75%"
"06/08/1981","473.50","473.50","473.50","473.50","","2.93%"
"06/05/1981","460.00","460.00","460.00","460.00","","-0.54%"
"06/04/1981","462.50","462.50","462.50","462.50","","-2.73%"
"06/03/1981","475.50","475.50","475.50","475.50","","0.32%"
"06/02/1981","474.00","474.00","474.00","474.00","","-1.91%"
"06/01/1981","483.25","483.25","483.25","483.25","","0.83%"
"05/29/1981","479.25","479.25","479.25","479.25","","0.05%"
"05/28/1981","479.00","479.00","479.00","479.00","","2.62%"
"05/27/1981","466.75","466.75","466.75","466.75","","0.05%"
"05/26/1981","466.50","466.50","466.50","466.50","","-1.32%"
"05/25/1981","472.75","472.75","472.75","472.75","","0.00%"
"05/22/1981","472.75","472.75","472.75","472.75","","-0.47%"
"05/21/1981","475.00","475.00","475.00","475.00","","-0.99%"
"05/20/1981","479.75","479.75","479.75","479.75","","-0.36%"
"05/19/1981","481.50","481.50","481.50","481.50","","-0.05%"
"05/18/1981","481.75","481.75","481.75","481.75","","-0.67%"
"05/15/1981","485.00","485.00","485.00","485.00","","1.78%"
"05/14/1981","476.50","476.50","476.50","476.50","","-1.60%"
"05/13/1981","484.25","484.25","484.25","484.25","","0.05%"
"05/12/1981","484.00","484.00","484.00","484.00","","-1.83%"
"05/11/1981","493.00","493.00","493.00","493.00","","1.49%"
"05/08/1981","485.75","485.75","485.75","485.75","","1.67%"
"05/07/1981","477.75","477.75","477.75","477.75","","-0.88%"
"05/06/1981","482.00","482.00","482.00","482.00","","1.21%"
"05/05/1981","476.25","476.25","476.25","476.25","","-1.09%"
"05/04/1981","481.50","481.50","481.50","481.50","","-1.23%"
"05/01/1981","487.50","487.50","487.50","487.50","","0.98%"
"04/30/1981","482.75","482.75","482.75","482.75","","1.15%"
"04/29/1981","477.25","477.25","477.25","477.25","","-1.14%"
"04/28/1981","482.75","482.75","482.75","482.75","","-0.05%"
"04/27/1981","483.00","483.00","483.00","483.00","","-2.33%"
"04/24/1981","494.50","494.50","494.50","494.50","","1.23%"
"04/23/1981","488.50","488.50","488.50","488.50","","-2.50%"
"04/22/1981","501.00","501.00","501.00","501.00","","4.16%"
"04/21/1981","481.00","481.00","481.00","481.00","","0.84%"
"04/20/1981","477.00","477.00","477.00","477.00","","-1.14%"
"04/17/1981","482.50","482.50","482.50","482.50","","0.00%"
"04/16/1981","482.50","482.50","482.50","482.50","","1.31%"
"04/15/1981","476.25","476.25","476.25","476.25","","-1.40%"
"04/14/1981","483.00","483.00","483.00","483.00","","1.95%"
"04/13/1981","473.75","473.75","473.75","473.75","","-4.00%"
"04/10/1981","493.50","493.50","493.50","493.50","","-1.89%"
"04/09/1981","503.00","503.00","503.00","503.00","","-1.08%"
"04/08/1981","508.50","508.50","508.50","508.50","","-1.12%"
"04/07/1981","514.25","514.25","514.25","514.25","","-3.65%"
"04/06/1981","533.75","533.75","533.75","533.75","","2.06%"
"04/03/1981","523.00","523.00","523.00","523.00","","0.67%"
"04/02/1981","519.50","519.50","519.50","519.50","","1.02%"
"04/01/1981","514.25","514.25","514.25","514.25","","0.10%"
"03/31/1981","513.75","513.75","513.75","513.75","","-2.42%"
"03/30/1981","526.50","526.50","526.50","526.50","","-2.27%"
"03/27/1981","538.75","538.75","538.75","538.75","","-0.14%"
"03/26/1981","539.50","539.50","539.50","539.50","","2.18%"
"03/25/1981","528.00","528.00","528.00","528.00","","-1.54%"
"03/24/1981","536.25","536.25","536.25","536.25","","1.95%"
"03/23/1981","526.00","526.00","526.00","526.00","","1.79%"
"03/20/1981","516.75","516.75","516.75","516.75","","1.32%"
"03/19/1981","510.00","510.00","510.00","510.00","","0.79%"
"03/18/1981","506.00","506.00","506.00","506.00","","2.58%"
"03/17/1981","493.25","493.25","493.25","493.25","","-1.30%"
"03/16/1981","499.75","499.75","499.75","499.75","","1.58%"
"03/13/1981","492.00","492.00","492.00","492.00","","2.93%"
"03/12/1981","478.00","478.00","478.00","478.00","","0.37%"
"03/11/1981","476.25","476.25","476.25","476.25","","-2.26%"
"03/10/1981","487.25","487.25","487.25","487.25","","2.52%"
"03/09/1981","475.25","475.25","475.25","475.25","","1.77%"
"03/06/1981","467.00","467.00","467.00","467.00","","1.19%"
"03/05/1981","461.50","461.50","461.50","461.50","","-0.86%"
"03/04/1981","465.50","465.50","465.50","465.50","","-1.17%"
"03/03/1981","471.00","471.00","471.00","471.00","","1.18%"
"03/02/1981","465.50","465.50","465.50","465.50","","-4.81%"
"02/27/1981","489.00","489.00","489.00","489.00","","-0.61%"
"02/26/1981","492.00","492.00","492.00","492.00","","-1.70%"
"02/25/1981","500.50","500.50","500.50","500.50","","-0.50%"
"02/24/1981","503.00","503.00","503.00","503.00","","0.30%"
"02/23/1981","501.50","501.50","501.50","501.50","","-1.96%"
"02/20/1981","511.50","511.50","511.50","511.50","","1.64%"
"02/19/1981","503.25","503.25","503.25","503.25","","-0.35%"
"02/18/1981","505.00","505.00","505.00","505.00","","0.85%"
"02/17/1981","500.75","500.75","500.75","500.75","","1.88%"
"02/16/1981","491.50","491.50","491.50","491.50","","0.00%"
"02/13/1981","491.50","491.50","491.50","491.50","","0.25%"
"02/12/1981","490.25","490.25","490.25","490.25","","-2.15%"
"02/11/1981","501.00","501.00","501.00","501.00","","-3.56%"
"02/10/1981","519.50","519.50","519.50","519.50","","1.37%"
"02/09/1981","512.50","512.50","512.50","512.50","","2.40%"
"02/06/1981","500.50","500.50","500.50","500.50","","0.40%"
"02/05/1981","498.50","498.50","498.50","498.50","","-1.29%"
"02/04/1981","505.00","505.00","505.00","505.00","","3.86%"
"02/03/1981","486.25","486.25","486.25","486.25","","-1.47%"
"02/02/1981","493.50","493.50","493.50","493.50","","-2.57%"
"01/30/1981","506.50","506.50","506.50","506.50","","2.58%"
"01/29/1981","493.75","493.75","493.75","493.75","","-5.68%"
"01/28/1981","523.50","523.50","523.50","523.50","","-0.10%"
"01/27/1981","524.00","524.00","524.00","524.00","","-0.85%"
"01/26/1981","528.50","528.50","528.50","528.50","","-4.43%"
"01/23/1981","553.00","553.00","553.00","553.00","","-1.95%"
"01/22/1981","564.00","564.00","564.00","564.00","","-2.42%"
"01/21/1981","578.00","578.00","578.00","578.00","","2.85%"
"01/20/1981","562.00","562.00","562.00","562.00","","-0.84%"
"01/19/1981","566.75","566.75","566.75","566.75","","1.07%"
"01/16/1981","560.75","560.75","560.75","560.75","","-1.88%"
"01/15/1981","571.50","571.50","571.50","571.50","","2.70%"
"01/14/1981","556.50","556.50","556.50","556.50","","-1.11%"
"01/13/1981","562.75","562.75","562.75","562.75","","0.13%"
"01/12/1981","562.00","562.00","562.00","562.00","","-2.73%"
"01/09/1981","577.75","577.75","577.75","577.75","","0.52%"
"01/08/1981","574.75","574.75","574.75","574.75","","-1.75%"
"01/07/1981","585.00","585.00","585.00","585.00","","-2.38%"
"01/06/1981","599.25","599.25","599.25","599.25","","0.29%"
"01/05/1981","597.50","597.50","597.50","597.50","","1.96%"
"01/02/1981","586.00","586.00","586.00","586.00","","0.00%"
"01/01/1981","586.00","586.00","586.00","586.00","","0.00%"
"12/31/1980","586.00","586.00","586.00","586.00","","-0.55%"
"12/30/1980","589.25","589.25","589.25","589.25","","-0.76%"
"12/29/1980","593.75","593.75","593.75","593.75","","-1.21%"
"12/26/1980","601.00","601.00","601.00","601.00","","0.00%"
"12/25/1980","601.00","601.00","601.00","601.00","","0.00%"
"12/24/1980","601.00","601.00","601.00","601.00","","-0.25%"
"12/23/1980","602.50","602.50","602.50","602.50","","1.30%"
"12/22/1980","594.75","594.75","594.75","594.75","","3.43%"
"12/19/1980","575.00","575.00","575.00","575.00","","0.26%"
"12/18/1980","573.50","573.50","573.50","573.50","","-0.39%"
"12/17/1980","575.75","575.75","575.75","575.75","","2.63%"
"12/16/1980","561.00","561.00","561.00","561.00","","-3.16%"
"12/15/1980","579.30","579.30","579.30","579.30","","2.94%"
"12/12/1980","562.75","562.75","562.75","562.75","","0.85%"
"12/11/1980","558.00","558.00","558.00","558.00","","-3.63%"
"12/10/1980","579.00","579.00","579.00","579.00","","-4.14%"
"12/09/1980","604.00","604.00","604.00","604.00","","-2.15%"
"12/08/1980","617.25","617.25","617.25","617.25","","0.04%"
"12/05/1980","617.00","617.00","617.00","617.00","","-2.30%"
"12/04/1980","631.50","631.50","631.50","631.50","","0.64%"
"12/03/1980","627.50","627.50","627.50","627.50","","0.08%"
"12/02/1980","627.00","627.00","627.00","627.00","","-1.31%"
"12/01/1980","635.30","635.30","635.30","635.30","","1.97%"
"11/28/1980","623.00","623.00","623.00","623.00","","0.00%"
"11/27/1980","623.00","623.00","623.00","623.00","","0.00%"
"11/26/1980","623.00","623.00","623.00","623.00","","1.08%"
"11/25/1980","616.35","616.35","616.35","616.35","","-2.32%"
"11/24/1980","631.00","631.00","631.00","631.00","","-0.59%"
"11/21/1980","634.75","634.75","634.75","634.75","","0.67%"
"11/20/1980","630.50","630.50","630.50","630.50","","0.12%"
"11/19/1980","629.75","629.75","629.75","629.75","","1.74%"
"11/18/1980","619.00","619.00","619.00","619.00","","1.19%"
"11/17/1980","611.75","611.75","611.75","611.75","","-0.12%"
"11/14/1980","612.50","612.50","612.50","612.50","","-1.53%"
"11/13/1980","622.00","622.00","622.00","622.00","","0.40%"
"11/12/1980","619.50","619.50","619.50","619.50","","3.51%"
"11/11/1980","598.50","598.50","598.50","598.50","","-2.33%"
"11/10/1980","612.80","612.80","612.80","612.80","","2.82%"
"11/07/1980","596.00","596.00","596.00","596.00","","-5.70%"
"11/06/1980","632.00","632.00","632.00","632.00","","-3.07%"
"11/05/1980","652.00","652.00","652.00","652.00","","1.80%"
"11/04/1980","640.50","640.50","640.50","640.50","","0.00%"
"11/03/1980","640.50","640.50","640.50","640.50","","1.83%"
"10/31/1980","629.00","629.00","629.00","629.00","","-2.15%"
"10/30/1980","642.80","642.80","642.80","642.80","","-0.19%"
"10/29/1980","644.00","644.00","644.00","644.00","","1.94%"
"10/28/1980","631.75","631.75","631.75","631.75","","-0.86%"
"10/27/1980","637.25","637.25","637.25","637.25","","0.67%"
"10/24/1980","633.00","633.00","633.00","633.00","","-0.24%"
"10/23/1980","634.50","634.50","634.50","634.50","","-3.86%"
"10/22/1980","660.00","660.00","660.00","660.00","","1.15%"
"10/21/1980","652.50","652.50","652.50","652.50","","-0.68%"
"10/20/1980","657.00","657.00","657.00","657.00","","-2.01%"
"10/17/1980","670.50","670.50","670.50","670.50","","-0.52%"
"10/16/1980","674.00","674.00","674.00","674.00","","-0.63%"
"10/15/1980","678.30","678.30","678.30","678.30","","1.47%"
"10/14/1980","668.50","668.50","668.50","668.50","","-2.44%"
"10/13/1980","685.25","685.25","685.25","685.25","","0.00%"
"10/10/1980","685.25","685.25","685.25","685.25","","-0.69%"
"10/09/1980","690.00","690.00","690.00","690.00","","1.92%"
"10/08/1980","677.00","677.00","677.00","677.00","","-0.17%"
"10/07/1980","678.15","678.15","678.15","678.15","","0.35%"
"10/06/1980","675.80","675.80","675.80","675.80","","2.32%"
"10/03/1980","660.50","660.50","660.50","660.50","","-0.79%"
"10/02/1980","665.75","665.75","665.75","665.75","","-2.38%"
"10/01/1980","682.00","682.00","682.00","682.00","","2.29%"
"09/30/1980","666.75","666.75","666.75","666.75","","-1.84%"
"09/29/1980","679.25","679.25","679.25","679.25","","-2.72%"
"09/26/1980","698.25","698.25","698.25","698.25","","0.07%"
"09/25/1980","697.75","697.75","697.75","697.75","","-1.79%"
"09/24/1980","710.50","710.50","710.50","710.50","","-0.07%"
"09/23/1980","711.00","711.00","711.00","711.00","","0.14%"
"09/22/1980","710.00","710.00","710.00","710.00","","5.34%"
"09/19/1980","674.00","674.00","674.00","674.00","","0.26%"
"09/18/1980","672.25","672.25","672.25","672.25","","-0.11%"
"09/17/1980","673.00","673.00","673.00","673.00","","0.75%"
"09/16/1980","668.00","668.00","668.00","668.00","","0.23%"
"09/15/1980","666.50","666.50","666.50","666.50","","-2.77%"
"09/12/1980","685.50","685.50","685.50","685.50","","1.71%"
"09/11/1980","674.00","674.00","674.00","674.00","","-1.82%"
"09/10/1980","686.50","686.50","686.50","686.50","","2.39%"
"09/09/1980","670.50","670.50","670.50","670.50","","-0.22%"
"09/08/1980","672.00","672.00","672.00","672.00","","3.23%"
"09/05/1980","651.00","651.00","651.00","651.00","","0.58%"
"09/04/1980","647.25","647.25","647.25","647.25","","1.65%"
"09/03/1980","636.75","636.75","636.75","636.75","","-0.51%"
"09/02/1980","640.00","640.00","640.00","640.00","","1.39%"
"09/01/1980","631.25","631.25","631.25","631.25","","0.00%"
"08/29/1980","631.25","631.25","631.25","631.25","","-0.64%"
"08/28/1980","635.30","635.30","635.30","635.30","","0.23%"
"08/27/1980","633.85","633.85","633.85","633.85","","0.80%"
"08/26/1980","628.85","628.85","628.85","628.85","","-0.93%"
"08/25/1980","634.75","634.75","634.75","634.75","","-0.70%"
"08/22/1980","639.20","639.20","639.20","639.20","","-0.94%"
"08/21/1980","645.25","645.25","645.25","645.25","","1.65%"
"08/20/1980","634.75","634.75","634.75","634.75","","1.72%"
"08/19/1980","624.00","624.00","624.00","624.00","","1.88%"
"08/18/1980","612.50","612.50","612.50","612.50","","-1.92%"
"08/15/1980","624.50","624.50","624.50","624.50","","-0.24%"
"08/14/1980","626.00","626.00","626.00","626.00","","1.75%"
"08/13/1980","615.25","615.25","615.25","615.25","","1.69%"
"08/12/1980","605.00","605.00","605.00","605.00","","-1.94%"
"08/11/1980","617.00","617.00","617.00","617.00","","-2.06%"
"08/08/1980","630.00","630.00","630.00","630.00","","0.08%"
"08/07/1980","629.50","629.50","629.50","629.50","","0.28%"
"08/06/1980","627.75","627.75","627.75","627.75","","-0.44%"
"08/05/1980","630.50","630.50","630.50","630.50","","-0.04%"
"08/04/1980","630.75","630.75","630.75","630.75","","1.41%"
"08/01/1980","622.00","622.00","622.00","622.00","","1.26%"
"07/31/1980","614.25","614.25","614.25","614.25","","-2.34%"
"07/30/1980","629.00","629.00","629.00","629.00","","-2.74%"
"07/29/1980","646.75","646.75","646.75","646.75","","0.51%"
"07/28/1980","643.50","643.50","643.50","643.50","","-1.27%"
"07/25/1980","651.75","651.75","651.75","651.75","","1.36%"
"07/24/1980","643.00","643.00","643.00","643.00","","1.86%"
"07/23/1980","631.25","631.25","631.25","631.25","","2.98%"
"07/22/1980","613.00","613.00","613.00","613.00","","-0.73%"
"07/21/1980","617.50","617.50","617.50","617.50","","1.90%"
"07/18/1980","606.00","606.00","606.00","606.00","","-3.39%"
"07/17/1980","627.25","627.25","627.25","627.25","","0.40%"
"07/16/1980","624.75","624.75","624.75","624.75","","0.85%"
"07/15/1980","619.50","619.50","619.50","619.50","","-4.69%"
"07/14/1980","650.00","650.00","650.00","650.00","","-2.50%"
"07/11/1980","666.70","666.70","666.70","666.70","","1.55%"
"07/10/1980","656.50","656.50","656.50","656.50","","-2.16%"
"07/09/1980","671.00","671.00","671.00","671.00","","-2.40%"
"07/08/1980","687.50","687.50","687.50","687.50","","3.00%"
"07/07/1980","667.50","667.50","667.50","667.50","","0.60%"
"07/04/1980","663.50","663.50","663.50","663.50","","0.00%"
"07/03/1980","663.50","663.50","663.50","663.50","","0.30%"
"07/02/1980","661.50","661.50","661.50","661.50","","0.23%"
"07/01/1980","660.00","660.00","660.00","660.00","","0.99%"
"06/30/1980","653.50","653.50","653.50","653.50","","2.51%"
"06/27/1980","637.50","637.50","637.50","637.50","","2.08%"
"06/26/1980","624.50","624.50","624.50","624.50","","0.32%"
"06/25/1980","622.50","622.50","622.50","622.50","","3.23%"
"06/24/1980","603.00","603.00","603.00","603.00","","0.08%"
"06/23/1980","602.50","602.50","602.50","602.50","","0.00%"
"06/20/1980","602.50","602.50","602.50","602.50","","0.58%"
"06/19/1980","599.00","599.00","599.00","599.00","","-0.58%"
"06/18/1980","602.50","602.50","602.50","602.50","","1.82%"
"06/17/1980","591.75","591.75","591.75","591.75","","0.30%"
"06/16/1980","590.00","590.00","590.00","590.00","","-3.02%"
"06/13/1980","608.40","608.40","608.40","608.40","","3.12%"
"06/12/1980","590.00","590.00","590.00","590.00","","-1.01%"
"06/11/1980","596.00","596.00","596.00","596.00","","-1.32%"
"06/10/1980","604.00","604.00","604.00","604.00","","-3.17%"
"06/09/1980","623.75","623.75","623.75","623.75","","7.22%"
"06/06/1980","581.75","581.75","581.75","581.75","","0.00%"
"06/05/1980","581.75","581.75","581.75","581.75","","1.79%"
"06/04/1980","571.50","571.50","571.50","571.50","","3.44%"
"06/03/1980","552.50","552.50","552.50","552.50","","-1.60%"
"06/02/1980","561.50","561.50","561.50","561.50","","4.86%"
"05/30/1980","535.50","535.50","535.50","535.50","","3.06%"
"05/29/1980","519.60","519.60","519.60","519.60","","-1.31%"
"05/28/1980","526.50","526.50","526.50","526.50","","2.27%"
"05/27/1980","514.80","514.80","514.80","514.80","","0.69%"
"05/26/1980","511.25","511.25","511.25","511.25","","0.00%"
"05/23/1980","511.25","511.25","511.25","511.25","","-0.44%"
"05/22/1980","513.50","513.50","513.50","513.50","","0.00%"
"05/21/1980","513.50","513.50","513.50","513.50","","1.13%"
"05/20/1980","507.75","507.75","507.75","507.75","","-1.26%"
"05/19/1980","514.25","514.25","514.25","514.25","","-0.44%"
"05/16/1980","516.50","516.50","516.50","516.50","","-0.10%"
"05/15/1980","517.00","517.00","517.00","517.00","","-1.52%"
"05/14/1980","525.00","525.00","525.00","525.00","","2.54%"
"05/13/1980","512.00","512.00","512.00","512.00","","-0.24%"
"05/12/1980","513.25","513.25","513.25","513.25","","0.98%"
"05/09/1980","508.25","508.25","508.25","508.25","","-1.45%"
"05/08/1980","515.75","515.75","515.75","515.75","","0.63%"
"05/07/1980","512.50","512.50","512.50","512.50","","0.00%"
"05/06/1980","512.50","512.50","512.50","512.50","","-0.49%"
"05/05/1980","515.00","515.00","515.00","515.00","","0.49%"
"05/02/1980","512.50","512.50","512.50","512.50","","4.59%"
"05/01/1980","490.00","490.00","490.00","490.00","","-5.41%"
"04/30/1980","518.00","518.00","518.00","518.00","","0.83%"
"04/29/1980","513.75","513.75","513.75","513.75","","-2.00%"
"04/28/1980","524.25","524.25","524.25","524.25","","-4.94%"
"04/25/1980","551.50","551.50","551.50","551.50","","6.94%"
"04/24/1980","515.70","515.70","515.70","515.70","","1.82%"
"04/23/1980","506.50","506.50","506.50","506.50","","0.10%"
"04/22/1980","506.00","506.00","506.00","506.00","","0.00%"
"04/21/1980","506.00","506.00","506.00","506.00","","-1.86%"
"04/18/1980","515.60","515.60","515.60","515.60","","0.51%"
"04/17/1980","513.00","513.00","513.00","513.00","","-1.35%"
"04/16/1980","520.00","520.00","520.00","520.00","","4.52%"
"04/15/1980","497.50","497.50","497.50","497.50","","-6.09%"
"04/14/1980","529.75","529.75","529.75","529.75","","-0.14%"
"04/11/1980","530.50","530.50","530.50","530.50","","0.86%"
