"Date","Price","Open","High","Low","Vol.","Change %"
"10/13/1995","384.10","384.55","384.10","384.10","","-0.12%"
"10/12/1995","384.55","384.75","384.55","384.55","","-0.03%"
"10/11/1995","384.65","384.95","384.65","384.65","","-0.09%"
"10/10/1995","385.00","385.20","385.00","385.00","","-0.05%"
"10/09/1995","385.20","383.45","385.20","385.20","","0.46%"
"10/06/1995","383.45","382.55","383.45","383.45","","0.22%"
"10/05/1995","382.60","382.90","382.60","382.60","","-0.07%"
"10/04/1995","382.85","382.40","382.85","382.85","","0.12%"
"10/03/1995","382.40","382.20","382.40","382.40","","0.12%"
"10/02/1995","381.95","383.30","381.95","381.95","","-0.43%"
"09/29/1995","383.60","383.45","383.60","383.60","","0.07%"
"09/28/1995","383.35","383.40","383.35","383.35","","0.03%"
"09/27/1995","383.25","383.65","383.25","383.25","","-0.13%"
"09/26/1995","383.75","383.05","383.75","383.75","","0.21%"
"09/25/1995","382.95","382.80","382.95","382.95","","0.05%"
"09/22/1995","382.75","384.00","382.75","382.75","","-0.36%"
"09/21/1995","384.15","384.00","384.15","384.15","","0.01%"
"09/20/1995","384.10","385.40","384.10","384.10","","-0.30%"
"09/19/1995","385.25","385.85","385.25","385.25","","-0.13%"
"09/18/1995","385.75","385.15","385.75","385.75","","0.16%"
"09/15/1995","385.15","384.40","385.15","385.15","","-0.05%"
"09/14/1995","385.35","384.40","385.35","385.35","","0.27%"
"09/13/1995","384.30","384.80","384.30","384.30","","-0.17%"
"09/12/1995","384.95","382.60","384.95","384.95","","0.61%"
"09/11/1995","382.60","381.75","382.60","382.60","","0.25%"
"09/08/1995","381.65","382.60","381.65","381.65","","-0.20%"
"09/07/1995","382.40","380.05","382.40","382.40","","0.61%"
"09/06/1995","380.10","379.70","380.10","380.10","","0.01%"
"09/05/1995","380.05","379.75","380.05","380.05","","0.07%"
"09/04/1995","379.80","380.65","379.80","379.80","","-0.28%"
"09/01/1995","380.85","382.40","380.85","380.85","","-0.42%"
"08/31/1995","382.45","381.50","382.45","382.45","","0.24%"
"08/30/1995","381.55","382.05","381.55","381.55","","-0.14%"
"08/29/1995","382.10","383.25","382.10","382.10","","-0.30%"
"08/28/1995","383.25","383.15","383.25","383.25","","0.05%"
"08/25/1995","383.05","383.45","383.05","383.05","","-0.07%"
"08/24/1995","383.30","383.45","383.30","383.30","","-0.01%"
"08/23/1995","383.35","383.20","383.35","383.35","","0.03%"
"08/22/1995","383.25","384.70","383.25","383.25","","-0.36%"
"08/21/1995","384.65","384.95","384.65","384.65","","-0.06%"
"08/18/1995","384.90","384.65","384.90","384.90","","0.12%"
"08/17/1995","384.45","382.60","384.45","384.45","","0.46%"
"08/16/1995","382.70","385.00","382.70","382.70","","-0.64%"
"08/15/1995","385.15","384.40","385.15","385.15","","0.20%"
"08/14/1995","384.40","383.65","384.40","384.40","","0.21%"
"08/11/1995","383.60","384.30","383.60","383.60","","-0.22%"
"08/10/1995","384.45","384.70","384.45","384.45","","-0.06%"
"08/09/1995","384.70","384.65","384.70","384.70","","0.03%"
"08/08/1995","384.60","384.00","384.60","384.60","","0.18%"
"08/07/1995","383.90","383.45","383.90","383.90","","0.04%"
"08/04/1995","383.75","384.25","383.75","383.75","","-0.16%"
"08/03/1995","384.35","383.05","384.35","384.35","","0.35%"
"08/02/1995","383.00","383.20","383.00","383.00","","-0.03%"
"08/01/1995","383.10","382.55","383.10","383.10","","0.13%"
"07/31/1995","382.60","383.15","382.60","382.60","","-0.17%"
"07/28/1995","383.25","383.50","383.25","383.25","","-0.05%"
"07/27/1995","383.45","386.50","383.45","383.45","","-0.79%"
"07/26/1995","386.50","386.05","386.50","386.50","","0.14%"
"07/25/1995","385.95","386.95","385.95","385.95","","-0.28%"
"07/24/1995","387.05","386.35","387.05","387.05","","0.18%"
"07/21/1995","386.35","385.95","386.35","386.35","","0.13%"
"07/20/1995","385.85","388.15","385.85","385.85","","-0.62%"
"07/19/1995","388.25","389.25","388.25","388.25","","-0.27%"
"07/18/1995","389.30","389.20","389.30","389.30","","0.03%"
"07/17/1995","389.20","388.60","389.20","389.20","","0.10%"
"07/14/1995","388.80","388.45","388.80","388.80","","0.09%"
"07/13/1995","388.45","389.05","388.45","388.45","","-0.08%"
"07/12/1995","388.75","385.85","388.75","388.75","","0.76%"
"07/11/1995","385.80","385.70","385.80","385.80","","0.03%"
"07/10/1995","385.70","385.80","385.70","385.70","","0.00%"
"07/07/1995","385.70","384.75","385.70","385.70","","0.31%"
"07/06/1995","384.50","384.10","384.50","384.50","","0.13%"
"07/05/1995","384.00","384.80","384.00","384.00","","-0.17%"
"07/04/1995","384.65","384.65","384.65","384.65","","-0.03%"
"07/03/1995","384.75","384.65","384.75","384.75","","0.09%"
"06/30/1995","384.40","388.05","384.40","384.40","","-0.93%"
"06/29/1995","388.00","387.20","388.00","388.00","","0.25%"
"06/28/1995","387.05","389.15","387.05","387.05","","-0.55%"
"06/27/1995","389.20","389.15","389.20","389.20","","-0.06%"
"06/26/1995","389.45","390.00","389.45","389.45","","-0.12%"
"06/23/1995","389.90","389.70","389.90","389.90","","0.01%"
"06/22/1995","389.85","390.45","389.85","389.85","","-0.13%"
"06/21/1995","390.35","390.50","390.35","390.35","","-0.08%"
"06/20/1995","390.65","391.25","390.65","390.65","","-0.15%"
"06/19/1995","391.25","390.05","391.25","391.25","","0.36%"
"06/16/1995","389.85","391.25","389.85","389.85","","-0.28%"
"06/15/1995","390.95","387.75","390.95","390.95","","0.79%"
"06/14/1995","387.90","386.45","387.90","387.90","","0.39%"
"06/13/1995","386.40","387.20","386.40","386.40","","-0.21%"
"06/12/1995","387.20","387.95","387.20","387.20","","-0.19%"
"06/09/1995","387.95","386.35","387.95","387.95","","0.38%"
"06/08/1995","386.50","385.75","386.50","386.50","","0.10%"
"06/07/1995","386.10","384.60","386.10","386.10","","0.42%"
"06/06/1995","384.50","384.20","384.50","384.50","","0.05%"
"06/05/1995","384.30","383.55","384.30","384.30","","0.20%"
"06/02/1995","383.55","384.35","383.55","383.55","","-0.23%"
"06/01/1995","384.45","384.05","384.45","384.45","","0.09%"
"05/31/1995","384.10","384.55","384.10","384.10","","-0.04%"
"05/30/1995","384.25","386.95","384.25","384.25","","-0.71%"
"05/29/1995","387.00","385.75","387.00","387.00","","0.32%"
"05/26/1995","385.75","385.30","385.75","385.75","","0.09%"
"05/25/1995","385.40","384.00","385.40","385.40","","0.36%"
"05/24/1995","384.00","383.20","384.00","384.00","","0.26%"
"05/23/1995","383.00","381.45","383.00","383.00","","0.27%"
"05/22/1995","381.95","382.30","381.95","381.95","","-0.08%"
"05/19/1995","382.25","383.35","382.25","382.25","","-0.27%"
"05/18/1995","383.30","383.25","383.30","383.30","","0.01%"
"05/17/1995","383.25","384.50","383.25","383.25","","-0.33%"
"05/16/1995","384.50","383.50","384.50","384.50","","-0.04%"
"05/15/1995","384.65","383.55","384.65","384.65","","0.30%"
"05/12/1995","383.50","383.30","383.50","383.50","","0.07%"
"05/11/1995","383.25","383.95","383.25","383.25","","-0.14%"
"05/10/1995","383.80","383.70","383.80","383.80","","0.07%"
"05/09/1995","383.55","389.65","383.55","383.55","","-1.55%"
"05/08/1995","389.60","390.25","389.60","389.60","","-0.37%"
"05/05/1995","391.05","391.45","391.05","391.05","","-0.05%"
"05/04/1995","391.25","389.85","391.25","391.25","","0.42%"
"05/03/1995","389.60","389.35","389.60","389.60","","0.12%"
"05/02/1995","389.15","388.05","389.15","389.15","","0.32%"
"05/01/1995","387.90","386.50","387.90","387.90","","0.30%"
"04/28/1995","386.75","389.50","386.75","386.75","","-0.64%"
"04/27/1995","389.25","386.25","389.25","389.25","","0.78%"
"04/26/1995","386.25","390.10","386.25","386.25","","-0.97%"
"04/25/1995","390.05","390.70","390.05","390.05","","-0.08%"
"04/24/1995","390.35","390.85","390.35","390.35","","0.08%"
"04/21/1995","390.05","392.05","390.05","390.05","","-0.47%"
"04/20/1995","391.90","394.30","391.90","391.90","","-0.65%"
"04/19/1995","394.45","396.25","394.45","394.45","","-0.45%"
"04/18/1995","396.25","393.45","396.25","396.25","","0.67%"
"04/17/1995","393.60","390.90","393.60","393.60","","0.54%"
"04/14/1995","391.50","390.50","391.50","391.50","","0.41%"
"04/13/1995","389.90","389.85","389.90","389.90","","-0.01%"
"04/12/1995","389.95","390.55","389.95","389.95","","-0.09%"
"04/11/1995","390.30","389.55","390.30","390.30","","0.19%"
"04/10/1995","389.55","392.25","389.55","389.55","","-0.79%"
"04/07/1995","392.65","393.55","392.65","392.65","","-0.18%"
"04/06/1995","393.35","394.75","393.35","393.35","","-0.34%"
"04/05/1995","394.70","392.00","394.70","394.70","","0.74%"
"04/04/1995","391.80","392.15","391.80","391.80","","-0.08%"
"04/03/1995","392.10","391.25","392.10","392.10","","0.35%"
"03/31/1995","390.75","385.95","390.75","390.75","","1.30%"
"03/30/1995","385.75","382.15","385.75","385.75","","0.94%"
"03/29/1995","382.15","382.55","382.15","382.15","","-0.12%"
"03/28/1995","382.60","381.90","382.60","382.60","","0.18%"
"03/27/1995","381.90","382.40","381.90","381.90","","-0.01%"
"03/24/1995","381.95","383.70","381.95","381.95","","-0.49%"
"03/23/1995","383.85","382.55","383.85","383.85","","0.33%"
"03/22/1995","382.60","382.20","382.60","382.60","","0.17%"
"03/21/1995","381.95","382.65","381.95","381.95","","-0.21%"
"03/20/1995","382.75","383.60","382.75","382.75","","-0.17%"
"03/17/1995","383.40","384.45","383.40","383.40","","-0.26%"
"03/16/1995","384.40","386.55","384.40","384.40","","-0.52%"
"03/15/1995","386.40","386.00","386.40","386.40","","0.17%"
"03/14/1995","385.75","385.05","385.75","385.75","","0.19%"
"03/13/1995","385.00","382.55","385.00","385.00","","0.82%"
"03/10/1995","381.85","381.00","381.85","381.85","","0.12%"
"03/09/1995","381.40","379.70","381.40","381.40","","0.39%"
"03/08/1995","379.90","383.70","379.90","379.90","","-1.05%"
"03/07/1995","383.95","379.05","383.95","383.95","","1.33%"
"03/06/1995","378.90","376.85","378.90","378.90","","0.60%"
"03/03/1995","376.65","376.65","376.65","376.65","","0.00%"
"03/02/1995","376.65","374.75","376.65","376.65","","0.47%"
"03/01/1995","374.90","377.20","374.90","374.90","","-0.52%"
"02/28/1995","376.85","376.45","376.85","376.85","","0.13%"
"02/27/1995","376.35","377.00","376.35","376.35","","-0.07%"
"02/24/1995","376.60","379.20","376.60","376.60","","-0.69%"
"02/23/1995","379.20","379.50","379.20","379.20","","-0.08%"
"02/22/1995","379.50","378.55","379.50","379.50","","0.30%"
"02/21/1995","378.35","379.40","378.35","378.35","","-0.28%"
"02/20/1995","379.40","378.90","379.40","379.40","","0.25%"
"02/17/1995","378.45","376.60","378.45","378.45","","0.54%"
"02/16/1995","376.40","376.35","376.40","376.40","","0.01%"
"02/15/1995","376.35","376.35","376.35","376.35","","0.07%"
"02/14/1995","376.10","375.25","376.10","376.10","","0.17%"
"02/13/1995","375.45","376.25","375.45","375.45","","-0.15%"
"02/10/1995","376.00","376.00","376.00","376.00","","-0.01%"
"02/09/1995","376.05","375.60","376.05","376.05","","0.11%"
"02/08/1995","375.65","374.55","375.65","375.65","","0.31%"
"02/07/1995","374.50","375.70","374.50","374.50","","-0.31%"
"02/06/1995","375.65","375.65","375.65","375.65","","-0.08%"
"02/03/1995","375.95","376.30","375.95","375.95","","-0.13%"
"02/02/1995","376.45","376.10","376.45","376.45","","0.08%"
"02/01/1995","376.15","375.00","376.15","376.15","","0.29%"
"01/31/1995","375.05","376.90","375.05","375.05","","-0.48%"
"01/30/1995","376.85","376.95","376.85","376.85","","-0.04%"
"01/27/1995","377.00","381.55","377.00","377.00","","-1.21%"
"01/26/1995","381.60","380.90","381.60","381.60","","0.20%"
"01/25/1995","380.85","381.55","380.85","380.85","","-0.20%"
"01/24/1995","381.60","381.40","381.60","381.60","","0.12%"
"01/23/1995","381.15","385.45","381.15","381.15","","-0.99%"
"01/20/1995","384.95","383.05","384.95","384.95","","0.44%"
"01/19/1995","383.25","382.25","383.25","383.25","","0.25%"
"01/18/1995","382.30","380.25","382.30","382.30","","0.51%"
"01/17/1995","380.35","377.75","380.35","380.35","","0.69%"
"01/16/1995","377.75","379.10","377.75","377.75","","-0.22%"
"01/13/1995","378.60","380.20","378.60","378.60","","-0.42%"
"01/12/1995","380.20","376.50","380.20","380.20","","0.97%"
"01/11/1995","376.55","374.70","376.55","376.55","","0.49%"
"01/10/1995","374.70","373.50","374.70","374.70","","0.38%"
"01/09/1995","373.30","371.60","373.30","373.30","","0.36%"
"01/06/1995","371.95","375.80","371.95","371.95","","-0.96%"
"01/05/1995","375.55","375.00","375.55","375.55","","0.27%"
"01/04/1995","374.55","379.75","374.55","374.55","","-1.36%"
"01/03/1995","379.70","383.25","379.70","379.70","","-0.90%"
"01/02/1995","383.15","383.15","383.15","383.15","","0.08%"
"12/30/1994","382.85","382.55","382.85","382.85","","0.08%"
"12/29/1994","382.55","383.45","382.55","382.55","","-0.34%"
"12/28/1994","383.85","381.55","383.85","383.85","","0.59%"
"12/27/1994","381.60","381.10","381.60","381.60","","0.16%"
"12/26/1994","381.00","381.00","381.00","381.00","","0.17%"
"12/23/1994","380.35","380.95","380.35","380.35","","-0.16%"
"12/22/1994","380.95","381.70","380.95","380.95","","-0.24%"
"12/21/1994","381.85","382.00","381.85","381.85","","0.00%"
"12/20/1994","381.85","379.95","381.85","381.85","","0.49%"
"12/19/1994","380.00","378.70","380.00","380.00","","0.20%"
"12/16/1994","379.25","380.00","379.25","379.25","","-0.33%"
"12/15/1994","380.50","378.95","380.50","380.50","","0.38%"
"12/14/1994","379.05","378.00","379.05","379.05","","0.28%"
"12/13/1994","378.00","377.70","378.00","378.00","","0.01%"
"12/12/1994","377.95","377.40","377.95","377.95","","0.16%"
"12/09/1994","377.35","377.25","377.35","377.35","","0.01%"
"12/08/1994","377.30","376.70","377.30","377.30","","0.15%"
"12/07/1994","376.75","376.60","376.75","376.75","","0.05%"
"12/06/1994","376.55","375.85","376.55","376.55","","0.13%"
"12/05/1994","376.05","376.90","376.05","376.05","","-0.20%"
"12/02/1994","376.80","379.55","376.80","376.80","","-0.74%"
"12/01/1994","379.60","380.85","379.60","379.60","","-0.43%"
"11/30/1994","381.25","383.00","381.25","381.25","","-0.50%"
"11/29/1994","383.15","383.30","383.15","383.15","","-0.04%"
"11/28/1994","383.30","385.20","383.30","383.30","","-0.45%"
"11/25/1994","385.05","384.50","385.05","385.05","","0.14%"
"11/24/1994","384.50","384.45","384.50","384.50","","-0.05%"
"11/23/1994","384.70","383.60","384.70","384.70","","0.27%"
"11/22/1994","383.65","383.55","383.65","383.65","","0.07%"
"11/21/1994","383.40","384.25","383.40","383.40","","-0.25%"
"11/18/1994","384.35","385.70","384.35","384.35","","-0.29%"
"11/17/1994","385.45","386.30","385.45","385.45","","-0.23%"
"11/16/1994","386.35","386.50","386.35","386.35","","-0.05%"
"11/15/1994","386.55","384.95","386.55","386.55","","0.43%"
"11/14/1994","384.90","385.10","384.90","384.90","","-0.09%"
"11/11/1994","385.25","385.15","385.25","385.25","","0.04%"
"11/10/1994","385.10","383.80","385.10","385.10","","0.30%"
"11/09/1994","383.95","384.20","383.95","383.95","","-0.05%"
"11/08/1994","384.15","382.45","384.15","384.15","","0.43%"
"11/07/1994","382.50","383.75","382.50","382.50","","-0.27%"
"11/04/1994","383.55","383.45","383.55","383.55","","0.00%"
"11/03/1994","383.55","384.70","383.55","383.55","","-0.23%"
"11/02/1994","384.45","384.70","384.45","384.45","","0.00%"
"11/01/1994","384.45","383.95","384.45","384.45","","0.12%"
"10/31/1994","384.00","386.80","384.00","384.00","","-0.81%"
"10/28/1994","387.15","388.25","387.15","387.15","","-0.24%"
"10/27/1994","388.10","389.15","388.10","388.10","","-0.26%"
"10/26/1994","389.10","389.25","389.10","389.10","","-0.06%"
"10/25/1994","389.35","389.70","389.35","389.35","","-0.08%"
"10/24/1994","389.65","390.75","389.65","389.65","","-0.31%"
"10/21/1994","390.85","391.00","390.85","390.85","","-0.05%"
"10/20/1994","391.05","390.30","391.05","391.05","","0.19%"
"10/19/1994","390.30","388.95","390.30","390.30","","0.33%"
"10/18/1994","389.00","389.95","389.00","389.00","","-0.24%"
"10/17/1994","389.95","388.15","389.95","389.95","","0.59%"
"10/14/1994","387.65","387.10","387.65","387.65","","0.21%"
"10/13/1994","386.85","388.25","386.85","386.85","","-0.31%"
"10/12/1994","388.05","388.05","388.05","388.05","","0.03%"
"10/11/1994","387.95","390.65","387.95","387.95","","-0.69%"
"10/10/1994","390.65","391.45","390.65","390.65","","-0.15%"
"10/07/1994","391.25","392.35","391.25","391.25","","-0.28%"
"10/06/1994","392.35","391.75","392.35","392.35","","0.11%"
"10/05/1994","391.90","392.85","391.90","391.90","","-0.19%"
"10/04/1994","392.65","394.70","392.65","392.65","","-0.54%"
"10/03/1994","394.80","395.00","394.80","394.80","","-0.01%"
"09/30/1994","394.85","395.55","394.85","394.85","","-0.16%"
"09/29/1994","395.50","394.00","395.50","395.50","","0.28%"
"09/28/1994","394.40","397.40","394.40","394.40","","-0.80%"
"09/27/1994","397.60","394.15","397.60","397.60","","0.85%"
"09/26/1994","394.25","396.25","394.25","394.25","","-0.43%"
"09/23/1994","395.95","396.65","395.95","395.95","","-0.13%"
"09/22/1994","396.45","393.85","396.45","396.45","","0.65%"
"09/21/1994","393.90","394.00","393.90","393.90","","0.04%"
"09/20/1994","393.75","390.65","393.75","393.75","","0.83%"
"09/19/1994","390.50","389.65","390.50","390.50","","0.17%"
"09/16/1994","389.85","388.15","389.85","389.85","","0.44%"
"09/15/1994","388.15","388.55","388.15","388.15","","-0.13%"
"09/14/1994","388.65","390.90","388.65","388.65","","-0.52%"
"09/13/1994","390.70","390.80","390.70","390.70","","-0.05%"
"09/12/1994","390.90","392.00","390.90","390.90","","-0.28%"
"09/09/1994","392.00","390.35","392.00","392.00","","0.40%"
"09/08/1994","390.45","389.70","390.45","390.45","","0.18%"
"09/07/1994","389.75","387.90","389.75","389.75","","0.45%"
"09/06/1994","388.00","387.20","388.00","388.00","","0.21%"
"09/05/1994","387.20","387.25","387.20","387.20","","0.01%"
"09/02/1994","387.15","386.95","387.15","387.15","","0.03%"
"09/01/1994","387.05","386.25","387.05","387.05","","0.21%"
"08/31/1994","386.25","386.25","386.25","386.25","","-0.03%"
"08/30/1994","386.35","386.65","386.35","386.35","","-0.12%"
"08/29/1994","386.80","383.25","386.80","386.80","","0.85%"
"08/26/1994","383.55","383.55","383.55","383.55","","0.03%"
"08/25/1994","383.45","383.90","383.45","383.45","","-0.14%"
"08/24/1994","384.00","381.80","384.00","384.00","","0.58%"
"08/23/1994","381.80","381.60","381.80","381.80","","0.01%"
"08/22/1994","381.75","381.75","381.75","381.75","","-0.10%"
"08/19/1994","382.15","381.45","382.15","382.15","","0.21%"
"08/18/1994","381.35","377.25","381.35","381.35","","1.03%"
"08/17/1994","377.45","377.60","377.45","377.45","","0.00%"
"08/16/1994","377.45","377.45","377.45","377.45","","-0.05%"
"08/15/1994","377.65","377.00","377.65","377.65","","0.23%"
"08/12/1994","376.80","379.05","376.80","376.80","","-0.55%"
"08/11/1994","378.90","377.65","378.90","378.90","","0.34%"
"08/10/1994","377.60","377.80","377.60","377.60","","-0.11%"
"08/09/1994","378.00","377.15","378.00","378.00","","0.25%"
"08/08/1994","377.05","378.25","377.05","377.05","","-0.24%"
"08/05/1994","377.95","378.00","377.95","377.95","","0.03%"
"08/04/1994","377.85","378.20","377.85","377.85","","-0.11%"
"08/03/1994","378.25","379.50","378.25","378.25","","-0.36%"
"08/02/1994","379.60","383.80","379.60","379.60","","-1.07%"
"08/01/1994","383.70","384.45","383.70","383.70","","0.07%"
"07/29/1994","383.45","385.25","383.45","383.45","","-0.49%"
"07/28/1994","385.35","387.65","385.35","385.35","","-0.59%"
"07/27/1994","387.65","387.00","387.65","387.65","","0.14%"
"07/26/1994","387.10","385.25","387.10","387.10","","0.52%"
"07/25/1994","385.10","385.20","385.10","385.10","","0.01%"
"07/22/1994","385.05","384.60","385.05","385.05","","0.14%"
"07/21/1994","384.50","385.65","384.50","384.50","","-0.29%"
"07/20/1994","385.60","386.55","385.60","385.60","","-0.28%"
"07/19/1994","386.70","386.05","386.70","386.70","","0.18%"
"07/18/1994","386.00","386.05","386.00","386.00","","-0.01%"
"07/15/1994","386.05","384.30","386.05","386.05","","0.47%"
"07/14/1994","384.25","383.55","384.25","384.25","","0.17%"
"07/13/1994","383.60","385.60","383.60","383.60","","-0.52%"
"07/12/1994","385.60","387.30","385.60","385.60","","-0.43%"
"07/11/1994","387.25","384.95","387.25","387.25","","0.72%"
"07/08/1994","384.50","384.75","384.50","384.50","","-0.04%"
"07/07/1994","384.65","384.05","384.65","384.65","","0.18%"
"07/06/1994","383.95","386.00","383.95","383.95","","-0.54%"
"07/05/1994","386.05","387.05","386.05","386.05","","-0.23%"
"07/04/1994","386.95","387.05","386.95","386.95","","0.00%"
"07/01/1994","386.95","386.20","386.95","386.95","","0.31%"
"06/30/1994","385.75","385.05","385.75","385.75","","0.16%"
"06/29/1994","385.15","386.45","385.15","385.15","","-0.32%"
"06/28/1994","386.40","385.20","386.40","386.40","","0.31%"
"06/27/1994","385.20","391.25","385.20","385.20","","-1.47%"
"06/24/1994","390.95","389.75","390.95","390.95","","0.30%"
"06/23/1994","389.80","389.70","389.80","389.80","","-0.04%"
"06/22/1994","389.95","393.75","389.95","389.95","","-0.94%"
"06/21/1994","393.65","389.25","393.65","393.65","","1.08%"
"06/20/1994","389.45","391.25","389.45","389.45","","-0.59%"
"06/17/1994","391.75","385.75","391.75","391.75","","1.58%"
"06/16/1994","385.65","386.90","385.65","385.65","","-0.31%"
"06/15/1994","386.85","384.60","386.85","386.85","","0.64%"
"06/14/1994","384.40","383.70","384.40","384.40","","0.26%"
"06/13/1994","383.40","383.65","383.40","383.40","","-0.04%"
"06/10/1994","383.55","383.25","383.55","383.55","","0.14%"
"06/09/1994","383.00","382.20","383.00","383.00","","0.20%"
"06/08/1994","382.25","381.50","382.25","382.25","","0.24%"
"06/07/1994","381.35","380.35","381.35","381.35","","0.22%"
"06/06/1994","380.50","380.70","380.50","380.50","","-0.07%"
"06/03/1994","380.75","384.00","380.75","380.75","","-0.86%"
"06/02/1994","384.05","383.60","384.05","384.05","","0.10%"
"06/01/1994","383.65","387.00","383.65","383.65","","-0.83%"
"05/31/1994","386.85","385.45","386.85","386.85","","0.42%"
"05/30/1994","385.25","384.70","385.25","385.25","","0.13%"
"05/27/1994","384.75","384.35","384.75","384.75","","0.08%"
"05/26/1994","384.45","386.65","384.45","384.45","","-0.58%"
"05/25/1994","386.70","386.75","386.70","386.70","","-0.10%"
"05/24/1994","387.10","388.85","387.10","387.10","","-0.50%"
"05/23/1994","389.05","385.25","389.05","389.05","","0.87%"
"05/20/1994","385.70","381.60","385.70","385.70","","1.11%"
"05/19/1994","381.45","381.90","381.45","381.45","","-0.08%"
"05/18/1994","381.75","381.05","381.75","381.75","","0.13%"
"05/17/1994","381.25","382.90","381.25","381.25","","-0.37%"
"05/16/1994","382.65","380.95","382.65","382.65","","0.50%"
"05/13/1994","380.75","380.20","380.75","380.75","","0.13%"
"05/12/1994","380.25","382.05","380.25","380.25","","-0.47%"
"05/11/1994","382.05","379.00","382.05","382.05","","0.82%"
"05/10/1994","378.95","381.45","378.95","378.95","","-0.63%"
"05/09/1994","381.35","382.50","381.35","381.35","","-0.57%"
"05/06/1994","383.55","373.95","383.55","383.55","","2.65%"
"05/05/1994","373.65","376.55","373.65","373.65","","-0.74%"
"05/04/1994","376.45","375.65","376.45","376.45","","0.19%"
"05/03/1994","375.75","376.35","375.75","375.75","","-0.16%"
"05/02/1994","376.35","376.85","376.35","376.35","","-0.16%"
"04/29/1994","376.95","375.75","376.95","376.95","","0.25%"
"04/28/1994","376.00","374.65","376.00","376.00","","0.47%"
"04/27/1994","374.25","374.25","374.25","374.25","","0.00%"
"04/26/1994","374.25","373.45","374.25","374.25","","0.23%"
"04/25/1994","373.40","371.25","373.40","373.40","","0.63%"
"04/22/1994","371.05","373.45","371.05","371.05","","-0.64%"
"04/21/1994","373.45","372.60","373.45","373.45","","0.19%"
"04/20/1994","372.75","372.35","372.75","372.75","","0.19%"
"04/19/1994","372.05","377.25","372.05","372.05","","-1.35%"
"04/18/1994","377.15","377.80","377.15","377.15","","-0.22%"
"04/15/1994","378.00","378.50","378.00","378.00","","-0.15%"
"04/14/1994","378.55","378.55","378.55","378.55","","0.01%"
"04/13/1994","378.50","379.05","378.50","378.50","","-0.12%"
"04/12/1994","378.95","378.80","378.95","378.95","","0.05%"
"04/11/1994","378.75","384.50","378.75","378.75","","-1.43%"
"04/08/1994","384.25","384.75","384.25","384.25","","-0.13%"
"04/07/1994","384.75","385.05","384.75","384.75","","-0.08%"
"04/06/1994","385.05","384.75","385.05","385.05","","0.12%"
"04/05/1994","384.60","387.25","384.60","384.60","","-0.71%"
"04/04/1994","387.35","391.00","387.35","387.35","","-0.53%"
"04/01/1994","389.40","392.00","389.40","389.40","","-0.63%"
"03/31/1994","391.85","386.30","391.85","391.85","","1.48%"
"03/30/1994","386.15","385.75","386.15","386.15","","0.03%"
"03/29/1994","386.05","388.25","386.05","386.05","","-0.57%"
"03/28/1994","388.25","391.15","388.25","388.25","","-0.67%"
"03/25/1994","390.85","391.10","390.85","390.85","","-0.10%"
"03/24/1994","391.25","387.10","391.25","391.25","","1.14%"
"03/23/1994","386.85","389.10","386.85","386.85","","-0.62%"
"03/22/1994","389.25","385.65","389.25","389.25","","0.65%"
"03/21/1994","386.75","386.75","386.75","386.75","","-0.08%"
"03/18/1994","387.05","383.05","387.05","387.05","","1.15%"
"03/17/1994","382.65","384.75","382.65","382.65","","-0.62%"
"03/16/1994","385.05","387.00","385.05","385.05","","-0.47%"
"03/15/1994","386.85","386.50","386.85","386.85","","0.08%"
"03/14/1994","386.55","385.50","386.55","386.55","","0.38%"
"03/11/1994","385.10","386.40","385.10","385.10","","-0.39%"
"03/10/1994","386.60","378.95","386.60","386.60","","1.96%"
"03/09/1994","379.15","376.75","379.15","379.15","","0.64%"
"03/08/1994","376.75","376.00","376.75","376.75","","0.16%"
"03/07/1994","376.15","377.25","376.15","376.15","","-0.21%"
"03/04/1994","376.95","377.25","376.95","376.95","","-0.17%"
"03/03/1994","377.60","377.85","377.60","377.60","","-0.07%"
"03/02/1994","377.85","378.55","377.85","377.85","","-0.17%"
"03/01/1994","378.50","381.55","378.50","378.50","","-0.79%"
"02/28/1994","381.50","378.50","381.50","381.50","","0.78%"
"02/25/1994","378.55","376.55","378.55","378.55","","0.54%"
"02/24/1994","376.50","377.75","376.50","376.50","","-0.33%"
"02/23/1994","377.75","377.95","377.75","377.75","","-0.03%"
"02/22/1994","377.85","380.00","377.85","377.85","","-0.62%"
"02/21/1994","380.20","380.25","380.20","380.20","","0.05%"
"02/18/1994","380.00","383.00","380.00","380.00","","-0.75%"
"02/17/1994","382.88","384.07","382.88","382.88","","-0.17%"
"02/16/1994","383.55","383.00","383.55","383.55","","0.04%"
"02/15/1994","383.38","383.38","383.38","383.38","","-0.13%"
"02/14/1994","383.88","379.62","383.88","383.88","","0.94%"
"02/11/1994","380.30","381.70","380.30","380.30","","-0.38%"
"02/10/1994","381.75","383.25","381.75","381.75","","-0.46%"
"02/09/1994","383.50","382.35","383.50","383.50","","0.29%"
"02/08/1994","382.38","378.98","382.38","382.38","","0.86%"
"02/07/1994","379.12","387.57","379.12","379.12","","-2.00%"
"02/04/1994","386.85","387.10","386.85","386.85","","-0.15%"
"02/03/1994","387.45","384.70","387.45","387.45","","0.60%"
"02/02/1994","385.15","384.95","385.15","385.15","","0.20%"
